Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,employeeid
25,No,Travel_Rarely,1382,Sales,8,2,Other,1,1,Female,85,3,2,Sales Executive,3,Single,4907,13684,0,Y,No,22,4,2,80,1,6,3,2,5,3,0,4,6177
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,1,3,Male,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4,6178
23,Yes,Travel_Rarely,571,Research & Development,12,2,Other,1,2,Male,78,3,1,Laboratory Technician,4,Divorced,2647,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4,6179
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,Yes,18,3,3,80,1,9,6,3,5,1,1,2,6180
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,6181
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,6182
35,Yes,Travel_Rarely,682,Sales,18,4,Medical,1,2,Female,71,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,2,80,1,6,2,1,5,3,0,4,6183
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,2,Male,42,3,5,Research Director,4,Single,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,6184
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,6185
35,Yes,Travel_Frequently,146,Research & Development,2,4,Medical,1,2,Male,79,2,1,Research Scientist,4,Divorced,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,6186
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1,3,Male,62,3,1,Research Scientist,3,Married,4401,17616,1,Y,Yes,16,3,3,80,1,5,1,3,5,3,0,4,6187
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2,6188
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1,Male,56,3,1,Research Scientist,3,Single,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3,6189
31,Yes,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,2,Female,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,2,80,1,6,2,4,5,2,0,3,6190
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,3,Female,56,3,3,Human Resources,3,Single,9756,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3,6191
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,4,Male,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,6192
34,Yes,Travel_Rarely,181,Research & Development,2,4,Medical,1,2,Male,97,4,1,Research Scientist,4,Divorced,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2,6193
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,Yes,19,3,3,80,1,6,3,3,5,2,0,2,6194
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4,6195
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,3,Male,94,3,1,Laboratory Technician,1,Single,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,6196
42,Yes,Travel_Rarely,855,Research & Development,12,3,Medical,1,2,Female,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4,6197
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,3,Male,99,3,1,Research Scientist,2,Single,2342,11092,1,Y,No,12,3,3,80,3,6,2,2,5,3,2,3,6198
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,4,80,2,5,2,3,5,2,0,3,6199
38,Yes,Travel_Rarely,1153,Research & Development,6,2,Other,1,2,Female,40,2,1,Laboratory Technician,3,Divorced,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,6200
29,No,Travel_Rarely,469,Sales,10,3,Medical,1,3,Male,42,3,2,Sales Executive,3,Single,5869,23413,9,Y,Yes,11,3,3,80,0,8,2,3,5,2,1,4,6201
38,No,Travel_Rarely,397,Research & Development,2,2,Medical,1,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2,6202
47,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,4,Male,98,3,5,Manager,3,Single,19658,5220,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0,6203
28,Yes,Travel_Rarely,580,Research & Development,27,3,Medical,1,2,Female,39,1,2,Manufacturing Director,1,Divorced,4877,20460,0,Y,No,21,4,2,80,1,6,5,2,5,3,0,0,6204
31,No,Travel_Frequently,715,Sales,2,4,Other,1,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,6205
23,No,Travel_Rarely,1320,Research & Development,8,1,Medical,1,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,4,80,0,5,2,3,5,4,1,2,6206
36,Yes,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,1,2,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,Y,No,20,4,1,80,1,13,3,3,5,4,0,4,6207
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,1,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,Y,Yes,21,4,3,80,0,7,3,3,5,4,1,0,6208
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,1,3,Female,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4,6209
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1,Male,66,4,1,Laboratory Technician,2,Single,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,6210
23,Yes,Travel_Rarely,571,Research & Development,12,2,Other,1,4,Female,78,3,1,Laboratory Technician,4,Single,2647,13672,1,Y,No,13,3,2,80,0,5,6,4,5,2,1,4,6211
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1,Male,89,3,2,Healthcare Representative,1,Single,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,6212
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1,3,Male,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,3,4,80,1,9,6,3,5,1,1,2,6213
38,Yes,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,6214
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,Y,Yes,15,3,3,80,0,28,3,3,5,4,4,3,6215
35,No,Travel_Rarely,682,Sales,18,4,Medical,1,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,6216
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,6217
27,Yes,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,2,Female,41,3,1,Research Scientist,2,Married,2226,6073,1,Y,No,11,3,2,80,1,6,3,2,5,3,1,2,6218
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1,3,Female,54,3,2,Sales Executive,2,Single,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,6219
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1,3,Male,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,6220
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,2,Male,85,1,1,Research Scientist,1,Divorced,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,6221
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,6222
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,6223
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,3,Male,64,3,3,Sales Executive,4,Single,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,6224
55,Yes,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,2,Female,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,6225
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,4,Female,69,3,1,Human Resources,2,Single,2148,6889,0,Y,No,11,3,3,80,0,6,3,3,5,1,1,4,6226
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,4,80,1,5,6,4,5,3,0,3,6227
40,Yes,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,2,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,6228
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,2,Male,91,3,1,Laboratory Technician,3,Married,2705,9696,0,Y,Yes,16,3,3,80,1,6,2,4,5,4,0,3,6229
26,No,Travel_Rarely,572,Sales,10,3,Medical,1,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,6230
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,2,Male,77,1,2,Sales Representative,4,Single,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,6231
39,Yes,Travel_Rarely,1253,Research & Development,10,1,Medical,1,3,Female,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,2,80,0,9,3,3,4,3,2,2,6232
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,3,Female,99,3,1,Laboratory Technician,1,Single,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,6233
56,No,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,6234
36,Yes,Travel_Rarely,335,Sales,17,2,Marketing,1,2,Male,33,2,2,Sales Executive,2,Divorced,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,6235
34,No,Travel_Rarely,735,Sales,3,1,Medical,1,4,Female,75,3,2,Sales Executive,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,6236
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,6237
31,No,Non-Travel,976,Research & Development,3,2,Medical,1,3,Male,48,3,1,Research Scientist,1,Single,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,6238
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Y,Yes,14,3,2,80,0,8,2,3,4,1,0,3,6239
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,4,Male,35,3,2,Research Scientist,1,Single,5410,11189,6,Y,No,17,3,3,80,1,9,3,2,4,3,1,2,6240
28,No,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,Y,No,12,3,4,80,1,6,2,2,4,1,0,3,6241
24,Yes,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,2,Male,45,2,2,Healthcare Representative,3,Divorced,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2,6242
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,Y,Yes,11,3,3,80,2,9,6,2,4,3,2,3,6243
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2,6244
36,No,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3,6245
38,Yes,Travel_Frequently,148,Research & Development,2,3,Medical,1,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3,6246
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1,Male,94,3,1,Research Scientist,2,Single,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2,6247
53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,Y,No,15,3,4,80,0,11,2,3,4,3,1,2,6248
22,Yes,Non-Travel,457,Research & Development,26,2,Other,1,2,Female,85,2,1,Research Scientist,3,Divorced,2814,10293,1,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3,6249
40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,1,3,Female,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Y,Yes,15,3,3,80,0,18,2,2,4,2,3,3,6250
37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1,3,Male,85,3,2,Manufacturing Director,3,Married,5768,26493,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2,6251
27,No,Travel_Frequently,591,Research & Development,2,3,Medical,1,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2,6252
40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1,Female,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3,6253
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,3,Female,66,3,1,Human Resources,4,Single,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2,6254
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,Y,No,13,3,4,80,1,10,2,1,4,3,0,2,6255
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,2,Female,47,4,1,Research Scientist,3,Divorced,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,6256
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,3,Male,32,3,1,Laboratory Technician,4,Divorced,2367,18779,5,Y,Yes,12,3,3,80,1,6,2,2,4,1,0,3,6257
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,2,Male,45,2,2,Healthcare Representative,3,Single,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2,6258
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1,Male,67,3,2,Research Scientist,3,Single,2897,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,6259
36,Yes,Travel_Frequently,688,Research & Development,4,2,Life Sciences,1,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,6260
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,4,Male,35,3,2,Research Scientist,1,Single,5410,11189,6,Y,No,17,3,3,80,1,9,3,2,4,3,1,2,6261
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,1,2,Male,42,3,1,Research Scientist,4,Single,2436,13422,6,Y,Yes,12,3,4,80,0,6,2,3,4,3,1,2,6262
44,Yes,Travel_Rarely,1037,Research & Development,1,3,Medical,1,2,Male,42,3,1,Research Scientist,4,Divorced,2436,13422,6,Y,Yes,12,3,3,80,0,6,2,3,4,3,1,2,6263
35,No,Travel_Rarely,287,Research & Development,1,4,Life Sciences,1,3,Female,62,3,1,Research Scientist,4,Married,2977,8952,1,Y,Yes,12,3,3,80,1,4,5,3,4,3,1,1,6264
29,No,Travel_Rarely,1378,Research & Development,13,2,Other,1,4,Male,46,2,2,Laboratory Technician,2,Married,4025,23679,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3,6265
36,No,Travel_Frequently,688,Research & Development,4,2,Life Sciences,1,4,Male,97,3,2,Manufacturing Director,2,Single,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,6266
32,Yes,Travel_Rarely,529,Research & Development,2,3,Technical Degree,1,4,Female,78,3,1,Research Scientist,1,Single,2439,11288,1,Y,No,14,3,2,80,0,4,4,3,4,2,1,2,6267
26,No,Travel_Rarely,1167,Sales,5,3,Other,1,4,Female,30,3,1,Sales Representative,3,Single,2966,21378,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,0,6268
26,No,Travel_Rarely,1167,Sales,5,3,Other,1,4,Male,30,2,1,Sales Representative,3,Single,2966,21378,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,0,6269
34,Yes,Travel_Rarely,628,Research & Development,8,3,Medical,1,2,Male,82,4,2,Laboratory Technician,3,Divorced,4404,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2,6270
34,No,Travel_Rarely,628,Research & Development,8,3,Medical,1,2,Male,82,3,2,Laboratory Technician,3,Married,4404,10228,2,Y,Yes,12,3,3,80,0,6,3,4,4,3,1,2,6271
29,No,Travel_Rarely,1378,Research & Development,13,2,Other,1,4,Male,46,2,2,Laboratory Technician,2,Married,4025,23679,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3,6272
35,No,Travel_Rarely,287,Research & Development,1,4,Life Sciences,1,3,Male,62,1,1,Research Scientist,4,Single,2977,8952,1,Y,No,12,3,4,80,1,4,5,3,4,3,1,1,6273
32,Yes,Travel_Rarely,529,Research & Development,2,3,Technical Degree,1,4,Female,78,3,1,Research Scientist,1,Single,2439,11288,1,Y,No,14,3,2,80,0,4,4,3,4,2,1,2,6274
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,3,Female,99,3,1,Laboratory Technician,1,Single,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,6275
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,4,80,0,9,3,3,4,3,2,2,6276
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,2,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2,6277
34,No,Travel_Rarely,735,Sales,3,1,Medical,1,4,Female,75,3,2,Sales Executive,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,6278
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,6279
56,No,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,6280
31,Yes,Non-Travel,976,Research & Development,3,2,Medical,1,3,Female,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Y,Yes,13,3,2,80,1,4,3,4,4,2,2,3,6281
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,6282
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,2,Male,77,1,2,Sales Representative,4,Married,5405,4244,2,Y,Yes,20,4,4,80,2,20,4,2,4,2,0,3,6283
37,Yes,Travel_Rarely,124,Research & Development,3,3,Other,1,2,Female,35,3,2,Healthcare Representative,2,Divorced,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,6284
28,No,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207,22482,1,Y,Yes,16,3,3,80,1,4,5,2,4,2,2,2,6285
22,No,Travel_Rarely,217,Research & Development,8,1,Life Sciences,1,2,Male,94,1,1,Laboratory Technician,1,Married,2451,6881,1,Y,No,15,3,1,80,1,4,3,2,4,3,1,1,6286
33,No,Travel_Rarely,1075,Human Resources,3,2,Human Resources,1,4,Male,57,3,1,Human Resources,2,Single,2277,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3,6287
29,Yes,Travel_Rarely,1086,Research & Development,7,1,Medical,1,1,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,Y,No,14,3,2,80,3,8,5,3,4,3,0,3,6288
28,No,Travel_Rarely,821,Sales,5,4,Medical,1,1,Male,98,3,2,Sales Executive,4,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2,6289
31,No,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1,3,Male,96,3,2,Manufacturing Director,1,Married,4148,11275,1,Y,No,12,3,4,80,1,4,1,3,4,3,0,3,6290
35,Yes,Travel_Rarely,622,Research & Development,14,4,Other,1,2,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2,6291
24,No,Travel_Rarely,1206,Research & Development,17,1,Medical,1,4,Female,41,3,2,Manufacturing Director,3,Divorced,4377,24117,1,Y,Yes,15,3,3,80,2,5,6,3,4,2,3,2,6292
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,6293
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1,6294
42,Yes,Non-Travel,179,Human Resources,2,5,Medical,1,4,Female,79,4,2,Human Resources,1,Married,6272,12858,7,Y,No,16,3,2,80,1,10,3,4,4,3,0,3,6295
24,No,Travel_Rarely,477,Research & Development,24,3,Medical,1,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,6296
27,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,1,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,Y,No,13,3,4,80,1,4,0,3,4,2,2,2,6297
30,Yes,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,2,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3,6298
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,Y,Yes,11,3,3,80,1,25,2,3,4,2,0,3,6299
43,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,6300
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,4,Male,80,1,3,Sales Executive,3,Single,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2,6301
55,Yes,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1,Female,94,2,1,Research Scientist,2,Divorced,3537,23737,5,Y,No,12,3,2,80,1,8,1,3,4,2,1,2,6302
36,No,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3,6303
40,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Y,Yes,14,3,4,80,0,10,3,1,4,2,0,3,6304
27,Yes,Travel_Frequently,591,Research & Development,2,3,Medical,1,2,Male,87,3,1,Research Scientist,4,Divorced,2580,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2,6305
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,Y,Yes,16,3,3,80,2,27,2,3,4,2,1,2,6306
53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2,6307
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,1,4,Male,42,2,1,Laboratory Technician,2,Single,2440,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3,6308
22,Yes,Non-Travel,457,Research & Development,26,2,Other,1,2,Female,85,2,1,Research Scientist,3,Married,2814,10293,1,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3,6309
37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1,3,Male,85,3,2,Manufacturing Director,3,Single,5768,26493,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2,6310
40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,1,3,Male,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3,6311
30,Yes,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,2,Male,33,3,3,Sales Executive,2,Divorced,9250,17799,3,Y,No,12,3,2,80,1,9,3,3,4,2,1,3,6312
28,No,Travel_Frequently,467,Sales,7,3,Life Sciences,1,3,Male,55,3,2,Sales Executive,1,Single,4898,11827,0,Y,Yes,14,3,3,80,0,5,5,3,4,2,1,3,6313
23,No,Travel_Rarely,507,Research & Development,20,1,Life Sciences,1,1,Male,97,3,2,Laboratory Technician,3,Single,2272,24812,0,Y,No,14,3,2,80,0,5,2,3,4,3,1,2,6314
33,No,Travel_Frequently,430,Sales,7,3,Medical,1,4,Male,54,3,2,Sales Executive,1,Single,4373,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3,6315
32,Yes,Travel_Rarely,601,Sales,7,5,Marketing,1,4,Female,97,3,2,Sales Executive,4,Married,9204,23343,4,Y,No,12,3,2,80,1,7,3,2,4,3,0,3,6316
